id_oferty;id_firmy;okres_umowy;grupa_okresu;nazwa_oferty;predkosc_pobierania;predkosc_wysylania;grupa_porownawcza_internet;nazwa_pakietu;liczba_kanalow;grupa_porownawcza_telewizja;dodatki;uwagi;okres_od_1;okres_do_1;cena_1;okres_od_2;okres_do_2;cena_2;okres_od_3;okres_do_3;cena_3
1290;VOLTA;999;999;HFC i Telewizja;200;30;120;Pakiet PODSTAWOWY;140;129;;;1;999;198.00;;;;;;
1291;VOLTA;999;999;HFC i Telewizja;500;50;650;Pakiet PODSTAWOWY;140;129;;;1;999;218.00;;;;;;
1292;VOLTA;999;999;HFC i Telewizja;500;50;650;Pakiet PEŁNY;168;184;;;1;999;258.00;;;;;;
1293;VOLTA;12;12;HFC/LAN i Telewizja;300;40;300;Pakiet PODSTAWOWY;140;129;;;1;12;99.00;;;;;;
1294;VOLTA;12;12;HFC/LAN i Telewizja;500;50;650;Pakiet PODSTAWOWY;140;129;;;1;12;109.00;;;;;;
1295;VOLTA;12;12;HFC/LAN i Telewizja;600;60;650;Pakiet PEŁNY;168;184;;;1;12;129.00;;;;;;
1296;VOLTA;24;24;HFC/LAN i Telewizja;300;40;300;Pakiet PODSTAWOWY;140;129;;;1;24;79.00;;;;;;
1297;VOLTA;24;24;HFC/LAN i Telewizja;500;50;650;Pakiet PODSTAWOWY;140;129;;;1;24;89.00;;;;;;
1298;VOLTA;24;24;HFC/LAN i Telewizja;600;60;650;Pakiet PEŁNY;168;184;;;1;24;99.00;;;;;;
1299;VOLTA;999;999;HFC/LAN i Telewizja;300;40;300;Pakiet PODSTAWOWY;140;129;;;1;999;198.00;;;;;;
1300;VOLTA;999;999;HFC/LAN i Telewizja;500;50;650;Pakiet PODSTAWOWY;140;129;;;1;999;218.00;;;;;;
1301;VOLTA;999;999;HFC/LAN i Telewizja;600;60;650;Pakiet PEŁNY;168;184;;;1;999;258.00;;;;;;
1302;ABAKS;24;24;Internet i Telewizja;200;100;120;Pakiet Podstawowy;79;57;;;1;24;96.00;;;;;;
1303;ABAKS;24;24;Internet i Telewizja;200;100;120;Pakiet Korzystny;136;129;;;1;24;118.00;;;;;;
1304;ABAKS;24;24;Internet i Telewizja;200;100;120;Pakiet Bogaty;179;184;;;1;24;130.00;;;;;;
1305;ABAKS;24;24;Internet i Telewizja;300;150;300;Pakiet Podstawowy;79;57;;;1;24;112.00;;;;;;
1306;ABAKS;24;24;Internet i Telewizja;300;150;300;Pakiet Korzystny;136;129;;;1;24;134.00;;;;;;
1307;ABAKS;24;24;Internet i Telewizja;300;150;300;Pakiet Bogaty;179;184;;;1;24;146.00;;;;;;
1308;ABAKS;24;24;Internet i Telewizja;600;300;650;Pakiet Podstawowy;79;57;;;1;24;132.00;;;;;;
1309;ABAKS;24;24;Internet i Telewizja;600;300;650;Pakiet Korzystny;136;129;;;1;24;154.00;;;;;;
1310;ABAKS;24;24;Internet i Telewizja;600;300;650;Pakiet Bogaty;179;184;;;1;24;166.00;;;;;;
1311;ABAKS;24;24;Internet i Telewizja;900;400;800;Pakiet Podstawowy;79;57;;;1;24;142.00;;;;;;
1312;ABAKS;24;24;Internet i Telewizja;900;400;800;Pakiet Korzystny;136;129;;;1;24;164.00;;;;;;
1313;ABAKS;24;24;Internet i Telewizja;900;400;800;Pakiet Bogaty;179;184;;;1;24;176.00;;;;;;
1314;INTELLY;12;12;Internet i Telewizja;300;30;300;Pakiet Oszczędny;89;57;;;1;12;125.00;;;;;;
1315;INTELLY;12;12;Internet i Telewizja;450;45;300;Pakiet Wygodny;138;129;;;1;12;155.00;;;;;;
1316;INTELLY;12;12;Internet i Telewizja;600;60;650;Pakiet Bogaty;192;184;;;1;12;200.00;;;;;;
1317;INTELLY;24;24;Internet i Telewizja;300;30;300;Pakiet Oszczędny;89;57;;;1;24;115.00;;;;;;
1318;INTELLY;24;24;Internet i Telewizja;450;45;300;Pakiet Wygodny;138;129;;;1;24;145.00;;;;;;
1319;INTELLY;24;24;Internet i Telewizja;600;60;650;Pakiet Bogaty;192;184;;;1;24;190.00;;;;;;
1320;IVENDO;24;24;Blok i Mieszkanie;200;20;120;Pakiet Podstawowy;86;57;;;1;24;59.00;;;;;;
1321;IVENDO;24;24;Blok i Mieszkanie;200;20;120;Pakiet Korzystny;143;129;;;1;24;79.00;;;;;;
1322;IVENDO;24;24;Blok i Mieszkanie;200;20;120;Pakiet Bogaty;184;184;;;1;24;89.00;;;;;;
1323;IVENDO;24;24;Blok i Mieszkanie;300;30;300;Pakiet Podstawowy;86;57;;;1;24;59.00;;;;;;
1324;IVENDO;24;24;Blok i Mieszkanie;300;30;300;Pakiet Korzystny;143;129;;;1;24;89.00;;;;;;
1325;IVENDO;24;24;Blok i Mieszkanie;300;30;300;Pakiet Bogaty;184;184;;;1;24;99.00;;;;;;
1326;IVENDO;24;24;Dom;100;10;120;Pakiet Podstawowy;86;57;;;1;24;74.90;;;;;;
1327;IVENDO;24;24;Dom;100;10;120;Pakiet Korzystny;143;129;;;1;24;94.90;;;;;;
1328;IVENDO;24;24;Dom;100;10;120;Pakiet Bogaty;184;184;;;1;24;104.90;;;;;;
1329;IVENDO;24;24;Dom;200;20;120;Pakiet Podstawowy;86;57;;;1;24;84.90;;;;;;
1330;IVENDO;24;24;Dom;200;20;120;Pakiet Korzystny;143;129;;;1;24;104.90;;;;;;
1331;IVENDO;24;24;Dom;200;20;120;Pakiet Bogaty;184;184;;;1;24;114.90;;;;;;
1332;IWKD;24;24;Internet i Telewizja;300;150;300;Pakiet PODSTAWOWY;83;57;Telefon stacjonarny za 0 zł;;1;24;89.90;;;;;;
1333;IWKD;24;24;Internet i Telewizja;300;150;300;Pakiet KORZYSTNY;137;129;Telefon stacjonarny za 0 zł;;1;24;109.90;;;;;;
1334;IWKD;24;24;Internet i Telewizja;300;150;300;Pakiet BOGATY;171;184;Telefon stacjonarny za 0 zł;;1;24;119.90;;;;;;
1335;BUDIMPEX;12;12;Internet i Telewizja;300;150;300;Pakiet SMART;152;129;;;1;12;135.00;;;;;;
1336;BUDIMPEX;12;12;Internet i Telewizja;300;150;300;Pakiet Optimum;196;184;;;1;12;150.00;;;;;;
1337;BUDIMPEX;12;12;Internet i Telewizja;300;150;300;Pakiet Platinum;231;236;;;1;12;179.00;;;;;;
1338;BUDIMPEX;12;12;Internet i Telewizja;600;300;650;Pakiet SMART;152;129;;;1;12;145.00;;;;;;
1339;BUDIMPEX;12;12;Internet i Telewizja;600;300;650;Pakiet Optimum;196;184;;;1;12;160.00;;;;;;
1340;BUDIMPEX;12;12;Internet i Telewizja;600;300;650;Pakiet Platinum;231;236;;;1;12;189.00;;;;;;
1341;BUDIMPEX;12;12;Internet i Telewizja;900;500;800;Pakiet SMART;152;129;;;1;12;165.00;;;;;;
1342;BUDIMPEX;12;12;Internet i Telewizja;900;500;800;Pakiet Optimum;196;184;;;1;12;180.00;;;;;;
1343;BUDIMPEX;12;12;Internet i Telewizja;900;500;800;Pakiet Platinum;231;236;;;1;12;209.00;;;;;;
1344;BUDIMPEX;24;24;Internet i Telewizja;300;150;300;Pakiet SMART;152;129;;;1;24;105.00;;;;;;
1345;BUDIMPEX;24;24;Internet i Telewizja;300;150;300;Pakiet Optimum;196;184;;;1;24;120.00;;;;;;
1346;BUDIMPEX;24;24;Internet i Telewizja;300;150;300;Pakiet Platinum;231;236;;;1;24;149.00;;;;;;
1347;BUDIMPEX;24;24;Internet i Telewizja;600;300;650;Pakiet SMART;152;129;;;1;24;115.00;;;;;;
1348;BUDIMPEX;24;24;Internet i Telewizja;600;300;650;Pakiet Optimum;196;184;;;1;24;130.00;;;;;;
1349;BUDIMPEX;24;24;Internet i Telewizja;600;300;650;Pakiet Platinum;231;236;;;1;24;159.00;;;;;;
1350;BUDIMPEX;24;24;Internet i Telewizja;900;500;800;Pakiet SMART;152;129;;;1;24;135.00;;;;;;
1351;BUDIMPEX;24;24;Internet i Telewizja;900;500;800;Pakiet Optimum;196;184;;;1;24;150.00;;;;;;
1352;BUDIMPEX;24;24;Internet i Telewizja;900;500;800;Pakiet Platinum;231;236;;;1;24;179.00;;;;;;
1353;BUDIMPEX;999;999;Internet i Telewizja;300;150;300;Pakiet SMART;152;129;;;1;999;195.00;;;;;;
1354;BUDIMPEX;999;999;Internet i Telewizja;300;150;300;Pakiet Optimum;196;184;;;1;999;210.00;;;;;;
1355;BUDIMPEX;999;999;Internet i Telewizja;300;150;300;Pakiet Platinum;231;236;;;1;999;229.00;;;;;;
1356;BUDIMPEX;999;999;Internet i Telewizja;600;300;650;Pakiet SMART;152;129;;;1;999;205.00;;;;;;
1357;BUDIMPEX;999;999;Internet i Telewizja;600;300;650;Pakiet Optimum;196;184;;;1;999;220.00;;;;;;
1358;BUDIMPEX;999;999;Internet i Telewizja;600;300;650;Pakiet Platinum;231;236;;;1;999;239.00;;;;;;
1359;BUDIMPEX;999;999;Internet i Telewizja;900;500;800;Pakiet SMART;152;129;;;1;999;225.00;;;;;;
1360;BUDIMPEX;999;999;Internet i Telewizja;900;500;800;Pakiet Optimum;196;184;;;1;999;240.00;;;;;;
1361;BUDIMPEX;999;999;Internet i Telewizja;900;500;800;Pakiet Platinum;231;236;;;1;999;259.00;;;;;;
1362;TIMPLUS;12;12;Internet i Telewizja;300;30;300;Pakiet Dom HD;98;129;;;1;12;95.00;;;;;;
1363;TIMPLUS;12;12;Internet i Telewizja;300;30;300;Pakiet Komfort HD;150;129;;;1;12;104.00;;;;;;
1364;TIMPLUS;12;12;Internet i Telewizja;300;30;300;Pakiet Więcej HD;161;184;;;1;12;119.00;;;;;;
1365;TIMPLUS;12;12;Internet i Telewizja;600;60;650;Pakiet Dom HD;98;129;;;1;12;110.00;;;;;;
1366;TIMPLUS;12;12;Internet i Telewizja;600;60;650;Pakiet Komfort HD;150;129;;;1;12;119.00;;;;;;
1367;TIMPLUS;12;12;Internet i Telewizja;600;60;650;Pakiet Więcej HD;161;184;;;1;12;134.00;;;;;;
1368;TIMPLUS;12;12;Internet i Telewizja;1000;100;800;Pakiet Dom HD;98;129;;;1;12;120.00;;;;;;
1369;TIMPLUS;12;12;Internet i Telewizja;1000;100;800;Pakiet Komfort HD;150;129;;;1;12;129.00;;;;;;
1370;TIMPLUS;12;12;Internet i Telewizja;1000;100;800;Pakiet Więcej HD;161;184;;;1;12;144.00;;;;;;
1371;VLMEDIA;24;24;Internet i Telewizja;300;30;300;LUZ HD;125;129;;;1;24;69.00;;;;;;
1372;VLMEDIA;24;24;Internet i Telewizja;300;30;300;KOMFORT+ HD;180;184;;;1;24;99.00;;;;;;
1373;VLMEDIA;24;24;Internet i Telewizja;600;60;650;PRESTIŻ HD;212;236;;;1;24;119.00;;;;;;
1374;VLMEDIA;24;24;Internet i Telewizja;1000;100;800;MAX HD;222;236;;;1;24;149.00;;;;;;
1375;MBIT;24;24;Blok;150;150;120;Pakiet Mini HD;136;129;;;1;24;65.00;;;;;;
1376;MBIT;24;24;Blok;300;300;300;Pakiet Wielotematyczny HD;186;184;;;1;24;75.00;;;;;;
1377;MBIT;24;24;Blok;500;500;650;Pakiet Wielotematyczny HD;186;184;;;1;24;85.00;;;;;;
1378;MBIT;24;24;Blok;500;500;650;Pakiet Wielotematyczny Super HD;200;184;;;1;24;95.00;;;;;;
1379;HISPEED;24;24;Internet i Telewizja;300;30;300;Pakiet Podstawowy;62;57;;;1;24;73.00;;;;;;
1380;HISPEED;24;24;Internet i Telewizja;600;60;650;Pakiet Podstawowy;62;57;;;1;24;93.00;;;;;;
1381;HISPEED;24;24;Internet i Telewizja;1000;100;800;Pakiet Podstawowy;62;57;;;1;24;108.00;;;;;;
1382;PRO_INTERNET;24;24;Internet i Telewizja;500;500;650;Pakiet PRIMUM;57;57;;;1;24;139.00;;;;;;
1383;PRO_INTERNET;24;24;Internet i Telewizja;700;700;650;Pakiet MEDIUM;126;129;;;1;24;169.00;;;;;;
1384;PRO_INTERNET;24;24;Internet i Telewizja;700;700;650;Pakiet MEDIUM;126;129;CANAL+ PRESTIGE;;1;24;199.00;;;;;;
1385;PRO_INTERNET;24;24;Internet i Telewizja;900;900;800;Pakiet OPTIMUM;142;129;;;1;24;189.00;;;;;;
1386;PRO_INTERNET;24;24;Internet i Telewizja;900;900;800;Pakiet OPTIMUM;142;129;CANAL+ PRESTIGE;;1;24;219.00;;;;;;
1387;PRO_INTERNET;24;24;Internet i Telewizja;2000;2000;800;Pakiet PRIMUM;57;57;;;1;24;189.00;;;;;;
1388;PRO_INTERNET;24;24;Internet i Telewizja;4000;4000;800;Pakiet MEDIUM;126;129;;;1;24;219.00;;;;;;
1389;PRO_INTERNET;24;24;Internet i Telewizja;4000;4000;800;Pakiet MEDIUM;126;129;CANAL+ PRESTIGE;;1;24;249.00;;;;;;
1390;PRO_INTERNET;24;24;Internet i Telewizja;6000;6000;800;Pakiet OPTIMUM;142;129;;;1;24;239.00;;;;;;
1391;PRO_INTERNET;24;24;Internet i Telewizja;6000;6000;800;Pakiet OPTIMUM;142;129;CANAL+ PRESTIGE;;1;24;269.00;;;;;;
1392;PROVECTOR;24;24;Internet i Telewizja;300;100;300;Pakiet Podstawowy;79;57;JAMBOX GO!;;1;24;79.99;;;;;;
1393;PROVECTOR;24;24;Internet i Telewizja;300;100;300;Pakiet Mini HD;128;129;JAMBOX GO!;;1;24;75.00;;;;;;
1394;PROVECTOR;24;24;Internet i Telewizja;600;100;650;Pakiet Podstawowy;79;57;JAMBOX GO!;;1;24;99.99;;;;;;
1395;PROVECTOR;24;24;Internet i Telewizja;600;100;650;Pakiet Mini HD;128;129;JAMBOX GO!;;1;24;100.00;;;;;;
1396;PROVECTOR;24;24;Internet i Telewizja;600;100;650;Pakiet Korzystny;136;129;JAMBOX GO!;;1;24;99.99;;;;;;
1397;PROVECTOR;24;24;Internet i Telewizja;600;100;650;Pakiet Wielotematyczny HD;161;184;JAMBOX GO!, Pakiet Filmbox HD;;1;24;100.99;;;;;;
1398;PROVECTOR;24;24;Internet i Telewizja;600;100;650;Pakiet Wielotematyczny Super HD;173;184;JAMBOX GO!, Pakiet Filmbox HD;;1;24;129.99;;;;;;
1399;PROVECTOR;24;24;Internet i Telewizja;600;100;650;Pakiet Bogaty;179;184;JAMBOX GO!;;1;24;115.99;;;;;;
1400;PROVECTOR;24;24;Internet i Telewizja;900;300;800;Pakiet Podstawowy;79;57;JAMBOX GO!;;1;24;109.99;;;;;;
1401;PROVECTOR;24;24;Internet i Telewizja;900;300;800;Pakiet Mini HD;128;129;JAMBOX GO!;;1;24;105.00;;;;;;
1402;PROVECTOR;24;24;Internet i Telewizja;900;300;800;Pakiet Korzystny;136;129;JAMBOX GO!;;1;24;109.99;;;;;;
1403;PROVECTOR;24;24;Internet i Telewizja;900;300;800;Pakiet Wielotematyczny HD;161;184;JAMBOX GO!, Pakiet Filmbox HD;;1;24;110.99;;;;;;
1404;PROVECTOR;24;24;Internet i Telewizja;900;300;800;Pakiet Wielotematyczny Super HD;173;184;JAMBOX GO!, Pakiet Filmbox HD;;1;24;139.99;;;;;;
1405;PROVECTOR;24;24;Internet i Telewizja;900;300;800;Pakiet Bogaty;179;184;JAMBOX GO!;;1;24;125.99;;;;;;
1406;CITYLINK;24;24;Blok;100;10;120;Pakiet Na start;84;57;;;1;24;50.00;;;;;;
1407;CITYLINK;24;24;Blok;400;40;300;Pakiet Na start;84;57;;;1;24;60.00;;;;;;
1408;CITYLINK;24;24;Blok;700;70;650;Pakiet Korzystny;143;129;;;1;24;85.00;;;;;;
1409;CITYLINK;24;24;Blok;700;70;650;Pakiet Bogaty;185;184;;;1;24;95.00;;;;;;
1410;CITYLINK;24;24;Blok;1000;100;800;Pakiet Bogaty;185;184;;;1;24;110.00;;;;;;
1411;CITYLINK;24;24;Dom;100;10;120;Pakiet Na start;84;57;;;1;24;70.00;;;;;;
1412;CITYLINK;24;24;Dom;400;40;300;Pakiet Na start;84;57;;;1;24;85.00;;;;;;
1413;CITYLINK;24;24;Dom;700;70;650;Pakiet Na start;84;57;;;1;24;95.00;;;;;;
1414;CITYLINK;24;24;Dom;1000;100;800;Pakiet Korzystny;143;129;;;1;24;140.00;;;;;;
1415;CITYLINK;24;24;Dom;1000;100;800;Pakiet Bogaty;185;184;;;1;24;160.00;;;;;;
